Review,Rating,Date,Helpful Count,source,raw_text,cleaned_text
best e commerce company and you got under 30 min order products to order from Blinkit,5,2026-07-30 12:07:09 UTC,0,play_store,best e commerce company and you got under 30 min order products to order from Blinkit,best e commerce company get 30 min order product order blinkit
goodies really good website,5,2026-07-30 12:06:49 UTC,0,play_store,goodies really good website,goody really good website
ya log bat nahi sunta hai .enko bas apna order ki pardi rehti hai .,1,2026-07-30 12:04:43 UTC,0,play_store,ya log bat nahi sunta hai .enko bas apna order ki pardi rehti hai .,ya log bat nahi sunta hai enko ba apna order ki pardi rehti hai
ghatiya,1,2026-07-30 12:00:40 UTC,0,play_store,ghatiya,ghatiya
best best best best app,5,2026-07-30 12:00:08 UTC,0,play_store,best best best best app,best best best best app
"exceptional service , thoroughly impressed.",5,2026-07-30 11:55:57 UTC,0,play_store,"exceptional service , thoroughly impressed.",exceptional service thoroughly impressed
the app is so smooth and easily to take the order l love the app,5,2026-07-30 11:54:45 UTC,0,play_store,the app is so smooth and easily to take the order l love the app,app smooth easily take order l love app
delivery timing is good 👍🏻,5,2026-07-30 11:54:16 UTC,0,play_store,delivery timing is good 👍🏻,delivery timing good
bad,1,2026-07-30 11:51:22 UTC,0,play_store,bad,bad
add more address in your app for right location,4,2026-07-30 11:50:40 UTC,0,play_store,add more address in your app for right location,add address app right location
fraud and duplicate item send,1,2026-07-30 11:49:26 UTC,0,play_store,fraud and duplicate item send,fraud duplicate item send
worth it price! appreciable 😻🎀,5,2026-07-30 11:44:51 UTC,0,play_store,worth it price! appreciable 😻🎀,worth price appreciable
why always take handling charges 😞 bad,3,2026-07-30 11:44:37 UTC,0,play_store,why always take handling charges 😞 bad,always take handling charge bad
item is so bad,1,2026-07-30 11:42:25 UTC,0,play_store,item is so bad,item bad
Fastest & Genuine delivery app.,5,2026-07-30 11:39:08 UTC,0,play_store,Fastest & Genuine delivery app.,fast genuine delivery app
cheep products they sell expiry products and also hides the expiry date,1,2026-07-30 11:36:52 UTC,0,play_store,cheep products they sell expiry products and also hides the expiry date,cheep product sell expiry product also hide expiry date
Noice,5,2026-07-30 11:31:22 UTC,0,play_store,Noice,noice
"Hi Blinkit team, I would like to suggest a new feature where customers can transfer money through the app and request delivery of physical cash to their doorstep for a service fee. This could help people who need emergency cash and cannot access an ATM. I believe this would be a valuable addition to your platform.",5,2026-07-30 11:29:59 UTC,0,play_store,"Hi Blinkit team, I would like to suggest a new feature where customers can transfer money through the app and request delivery of physical cash to their doorstep for a service fee. This could help people who need emergency cash and cannot access an ATM. I believe this would be a valuable addition to your platform.",hi blinkit team would like suggest new feature customer transfer money app request delivery physical cash doorstep service fee could help people need emergency cash access atm believe would valuable addition platform
very unhelpful on returns of products and refuse to take responsibility,1,2026-07-30 11:28:22 UTC,1,play_store,very unhelpful on returns of products and refuse to take responsibility,unhelpful return product refuse take responsibility
Cash on delivery not available,1,2026-07-30 11:22:22 UTC,0,play_store,Cash on delivery not available,cash delivery available
"My experience with blinkit was nice, the delivery partners had a very polite behaviour and professional attitude, expect some (1-2), beyond that service was nice and fast, product came clean and the paper bags were also good. But in Srinagar, blinkit does have much options currently. And also it takes them a lot of time to restock items, hope this issues resolves in future.",4,2026-07-30 11:20:23 UTC,0,play_store,"My experience with blinkit was nice, the delivery partners had a very polite behaviour and professional attitude, expect some (1-2), beyond that service was nice and fast, product came clean and the paper bags were also good. But in Srinagar, blinkit does have much options currently. And also it takes them a lot of time to restock items, hope this issues resolves in future.",experience blinkit nice delivery partner polite behaviour professional attitude expect 12 beyond service nice fast product come clean paper bag also good srinagar blinkit much option currently also take lot time restock item hope issue resolve future
best Groceries and service fast delivery,5,2026-07-30 11:18:15 UTC,0,play_store,best Groceries and service fast delivery,best grocery service fast delivery
expire food,1,2026-07-30 11:17:32 UTC,0,play_store,expire food,expire food
helpfull and great service.,5,2026-07-30 11:15:41 UTC,0,play_store,helpfull and great service.,helpfull great service
I am becoming lazzzyy.....,5,2026-07-30 11:15:39 UTC,0,play_store,I am becoming lazzzyy.....,become lazzzyy
all delivary no free,1,2026-07-30 11:15:28 UTC,0,play_store,all delivary no free,delivary free
Very fast deu & Very nice Cwality I am very happy,5,2026-07-30 11:14:31 UTC,0,play_store,Very fast deu & Very nice Cwality I am very happy,fast deu nice cwality happy
taking a surge amount every time,1,2026-07-30 11:12:23 UTC,0,play_store,taking a surge amount every time,take surge amount every time
"Do not send paper bags, send only plastic bags. You charged Delivery Charges Only. But other platforms charged many things and i have to make sure for any new charges for every order COD, rain, sun, water logging, congestion, traffic jam etc. Finally I uninstall all other platforms and have blinkit only",5,2026-07-30 11:11:22 UTC,0,play_store,"Do not send paper bags, send only plastic bags. You charged Delivery Charges Only. But other platforms charged many things and i have to make sure for any new charges for every order COD, rain, sun, water logging, congestion, traffic jam etc. Finally I uninstall all other platforms and have blinkit only",send paper bag send plastic bag charge delivery charge platforms charge many thing make sure new charge every order cod rain sun water log congestion traffic jam etc finally uninstall platform blinkit
delivery is so good,4,2026-07-30 11:09:17 UTC,0,play_store,delivery is so good,delivery good
awesome delivery service... not even big countries like russia and usa have such a sped up service... thanks,5,2026-07-30 11:07:46 UTC,0,play_store,awesome delivery service... not even big countries like russia and usa have such a sped up service... thanks,awesome delivery service even big country like russia usa speed service thanks
"this aap was really good , I'm very satisfied with this aap 👍🏻",5,2026-07-30 11:07:18 UTC,0,play_store,"this aap was really good , I'm very satisfied with this aap 👍🏻",aap really good im satisfy aap
deliveries were not accurate,1,2026-07-30 11:04:44 UTC,0,play_store,deliveries were not accurate,delivery accurate
"I had a very disappointing experience with Blinkit. I ordered a boAt Stone 350 Pro Bluetooth Speaker, but I received a different Bluetooth speaker. I reported the issue immediately and shared all the requested photos and videos. Despite multiple follow-ups, my request for a replacement or refund was rejected after their investigation. Based on my experience, I would be very cautious about ordering electronic items from Blinkit until stronger customer protection measures, such as open-box verific",1,2026-07-30 11:03:55 UTC,0,play_store,"I had a very disappointing experience with Blinkit. I ordered a boAt Stone 350 Pro Bluetooth Speaker, but I received a different Bluetooth speaker. I reported the issue immediately and shared all the requested photos and videos. Despite multiple follow-ups, my request for a replacement or refund was rejected after their investigation. Based on my experience, I would be very cautious about ordering electronic items from Blinkit until stronger customer protection measures, such as open-box verific",disappointing experience blinkit order boat stone 350 pro bluetooth speaker receive different bluetooth speaker report issue immediately share request photo video despite multiple followup request replacement refund reject investigation base experience would cautious order electronic item blinkit strong customer protection measure openbox verific
"My refund has still not been credited to my account, and I couldn't find any contact number for your support team. How will my issue be resolved? How can I get my refund back?",1,2026-07-30 11:01:50 UTC,0,play_store,"My refund has still not been credited to my account, and I couldn't find any contact number for your support team. How will my issue be resolved? How can I get my refund back?",refund still credit account couldnt find contact number support team issue resolve get refund back
no coupon apply,1,2026-07-30 10:58:35 UTC,0,play_store,no coupon apply,coupon apply
Nothing To Say it's Word less,5,2026-07-30 10:57:48 UTC,0,play_store,Nothing To Say it's Word less,nothing say word less
best experience,5,2026-07-30 10:54:37 UTC,0,play_store,best experience,best experience
this is very helpful app,5,2026-07-30 10:53:08 UTC,0,play_store,this is very helpful app,helpful app
